transaction_id,store,city,category,units_sold,unit_price,discount,date,revenue,discount_amount,net_revenue,month,day_of_week
10710,Store_C,Chicago,Groceries,45,370.12,0.02,2023-01-25,16655.4,333.10800000000006,16322.292000000001,1,Wednesday
10711,Store_B,Chicago,Electronics,31,370.12,0.02,2023-03-11,11473.72,229.4744,11244.2456,3,Saturday
10712,Store_C,New York,Clothing,15,370.12,0.02,2023-02-02,5551.8,111.036,5440.764,2,Thursday
10713,Store_C,Houston,Groceries,14,370.12,0.02,2023-05-05,5181.68,103.6336,5078.0464,5,Friday
10714,Store_C,Chicago,Furniture,11,370.12,0.02,2023-04-11,4071.32,81.4264,3989.8936000000003,4,Tuesday
10715,Store_A,Chicago,Electronics,46,370.12,0.02,2023-04-14,17025.52,340.5104,16685.0096,4,Friday
10716,Store_C,New York,Electronics,22,370.12,0.02,2023-01-24,8142.64,162.8528,7979.787200000001,1,Tuesday
10717,Store_B,New York,Groceries,22,370.12,0.02,2023-05-15,8142.64,162.8528,7979.787200000001,5,Monday
10718,Store_D,Houston,Electronics,17,370.12,0.02,2023-05-17,6292.04,125.8408,6166.1992,5,Wednesday
10719,Store_A,New York,Groceries,20,370.12,0.02,2023-05-09,7402.4,148.048,7254.352,5,Tuesday
10720,Store_C,Los Angeles,Furniture,2,370.12,0.02,2023-02-12,740.24,14.8048,725.4352,2,Sunday
10721,Store_A,Chicago,Clothing,38,370.12,0.02,2023-06-10,14064.56,281.2912,13783.2688,6,Saturday
10722,Store_A,Los Angeles,Groceries,8,370.12,0.02,2023-01-03,2960.96,59.2192,2901.7408,1,Tuesday
10723,Store_A,Los Angeles,Clothing,20,370.12,0.02,2023-02-25,7402.4,148.048,7254.352,2,Saturday
10724,Store_B,Los Angeles,Electronics,26,370.12,0.02,2023-04-26,9623.12,192.46240000000003,9430.6576,4,Wednesday
10725,Store_A,Houston,Clothing,2,370.12,0.02,2023-03-06,740.24,14.8048,725.4352,3,Monday
10726,Store_A,New York,Groceries,45,370.12,0.02,2023-03-04,16655.4,333.10800000000006,16322.292000000001,3,Saturday
10727,Store_A,New York,Clothing,19,370.12,0.02,2023-06-10,7032.28,140.6456,6891.6344,6,Saturday
10728,Store_C,Houston,Clothing,45,370.12,0.02,2023-01-14,16655.4,333.10800000000006,16322.292000000001,1,Saturday
10729,Store_C,Los Angeles,Clothing,15,370.12,0.02,2023-02-27,5551.8,111.036,5440.764,2,Monday
10730,Store_D,Houston,Electronics,27,370.12,0.02,2023-01-28,9993.24,199.8648,9793.3752,1,Saturday
10731,Store_B,New York,Groceries,39,370.12,0.02,2023-01-31,14434.68,288.6936,14145.9864,1,Tuesday
10732,Store_A,New York,Groceries,30,370.12,0.02,2023-03-05,11103.6,222.072,10881.528,3,Sunday
10733,Store_C,Los Angeles,Groceries,18,370.12,0.02,2023-04-30,6662.16,133.2432,6528.9168,4,Sunday
10734,Store_B,Chicago,Groceries,32,370.12,0.02,2023-03-08,11843.84,236.8768,11606.9632,3,Wednesday
10735,Store_A,Houston,Electronics,45,370.12,0.02,2023-03-14,16655.4,333.10800000000006,16322.292000000001,3,Tuesday
10736,Store_C,Houston,Clothing,9,370.12,0.02,2023-01-04,3331.08,66.6216,3264.4584,1,Wednesday
10737,Store_D,Los Angeles,Groceries,17,370.12,0.02,2023-05-26,6292.04,125.8408,6166.1992,5,Friday
10738,Store_A,Houston,Groceries,12,370.12,0.02,2023-06-18,4441.4400000000005,88.82880000000002,4352.6112,6,Sunday
10739,Store_D,Chicago,Clothing,40,370.12,0.02,2023-06-11,14804.8,296.096,14508.704,6,Sunday
10740,Store_D,Los Angeles,Furniture,27,370.12,0.02,2023-06-19,9993.24,199.8648,9793.3752,6,Monday
10741,Store_D,Houston,Groceries,38,370.12,0.02,2023-01-06,14064.56,281.2912,13783.2688,1,Friday
10742,Store_C,Houston,Furniture,29,370.12,0.02,2023-02-13,10733.48,214.6696,10518.8104,2,Monday
10743,Store_C,New York,Furniture,35,370.12,0.02,2023-01-14,12954.2,259.084,12695.116,1,Saturday
10744,Store_B,New York,Clothing,36,370.12,0.02,2023-01-11,13324.32,266.4864,13057.8336,1,Wednesday
10745,Store_B,Houston,Electronics,13,370.12,0.02,2023-05-10,4811.56,96.23120000000002,4715.3288,5,Wednesday
10746,Store_C,Houston,Clothing,35,370.12,0.02,2023-02-20,12954.2,259.084,12695.116,2,Monday
10747,Store_C,New York,Groceries,32,370.12,0.02,2023-01-25,11843.84,236.8768,11606.9632,1,Wednesday
10748,Store_C,Los Angeles,Groceries,13,370.12,0.02,2023-05-12,4811.56,96.23120000000002,4715.3288,5,Friday
10749,Store_D,Houston,Groceries,31,370.12,0.02,2023-05-21,11473.72,229.4744,11244.2456,5,Sunday
10750,Store_D,New York,Furniture,3,370.12,0.02,2023-04-24,1110.3600000000001,22.207200000000004,1088.1528,4,Monday
10751,Store_C,Los Angeles,Electronics,44,370.12,0.02,2023-02-08,16285.28,325.7056,15959.574400000001,2,Wednesday
10752,Store_C,New York,Clothing,18,370.12,0.02,2023-01-09,6662.16,133.2432,6528.9168,1,Monday
10753,Store_A,Los Angeles,Electronics,45,370.12,0.02,2023-05-13,16655.4,333.10800000000006,16322.292000000001,5,Saturday
10754,Store_C,Houston,Clothing,42,370.12,0.02,2023-04-11,15545.04,310.9008,15234.139200000001,4,Tuesday
10755,Store_C,Houston,Groceries,10,370.12,0.02,2023-01-11,3701.2,74.024,3627.176,1,Wednesday
10756,Store_D,Los Angeles,Groceries,33,370.12,0.02,2023-01-22,12213.960000000001,244.27920000000003,11969.6808,1,Sunday
10757,Store_C,Los Angeles,Furniture,15,370.12,0.02,2023-02-02,5551.8,111.036,5440.764,2,Thursday
10758,Store_C,Houston,Groceries,48,370.12,0.02,2023-01-13,17765.760000000002,355.31520000000006,17410.4448,1,Friday
10759,Store_A,Houston,Clothing,7,370.12,0.02,2023-03-22,2590.84,51.8168,2539.0232,3,Wednesday
10760,Store_D,Houston,Groceries,47,370.12,0.02,2023-06-24,17395.64,347.9128,17047.7272,6,Saturday
10761,Store_B,Houston,Electronics,45,370.12,0.02,2023-03-08,16655.4,333.10800000000006,16322.292000000001,3,Wednesday
10762,Store_C,Houston,Clothing,42,370.12,0.02,2023-05-22,15545.04,310.9008,15234.139200000001,5,Monday
10763,Store_B,Chicago,Electronics,16,370.12,0.02,2023-02-19,5921.92,118.4384,5803.4816,2,Sunday
10764,Store_B,Houston,Electronics,32,370.12,0.02,2023-03-20,11843.84,236.8768,11606.9632,3,Monday
10765,Store_C,Chicago,Clothing,46,370.12,0.02,2023-04-26,17025.52,340.5104,16685.0096,4,Wednesday
10766,Store_D,Los Angeles,Furniture,48,370.12,0.02,2023-02-11,17765.760000000002,355.31520000000006,17410.4448,2,Saturday
10767,Store_A,Houston,Electronics,21,370.12,0.02,2023-03-23,7772.52,155.4504,7617.069600000001,3,Thursday
10768,Store_C,Chicago,Groceries,4,370.12,0.02,2023-04-10,1480.48,29.6096,1450.8704,4,Monday
10769,Store_B,New York,Furniture,30,370.12,0.02,2023-06-01,11103.6,222.072,10881.528,6,Thursday
10770,Store_A,Houston,Electronics,5,370.12,0.02,2023-06-14,1850.6,37.012,1813.588,6,Wednesday
10771,Store_B,Los Angeles,Furniture,48,370.12,0.02,2023-05-08,17765.760000000002,355.31520000000006,17410.4448,5,Monday
10772,Store_D,Los Angeles,Furniture,43,370.12,0.02,2023-02-21,15915.16,318.3032,15596.8568,2,Tuesday
10773,Store_D,Chicago,Electronics,23,370.12,0.02,2023-02-26,8512.76,170.2552,8342.5048,2,Sunday
10774,Store_A,Houston,Furniture,19,370.12,0.02,2023-04-12,7032.28,140.6456,6891.6344,4,Wednesday
10775,Store_B,New York,Electronics,6,370.12,0.02,2023-06-16,2220.7200000000003,44.41440000000001,2176.3056,6,Friday
10776,Store_C,Houston,Furniture,18,370.12,0.02,2023-01-31,6662.16,133.2432,6528.9168,1,Tuesday
10777,Store_D,Chicago,Groceries,46,370.12,0.02,2023-03-22,17025.52,340.5104,16685.0096,3,Wednesday
10778,Store_A,New York,Electronics,5,370.12,0.02,2023-04-23,1850.6,37.012,1813.588,4,Sunday
10779,Store_C,Los Angeles,Electronics,20,370.12,0.02,2023-04-05,7402.4,148.048,7254.352,4,Wednesday
10780,Store_D,Houston,Groceries,45,370.12,0.02,2023-05-23,16655.4,333.10800000000006,16322.292000000001,5,Tuesday
10781,Store_A,Chicago,Groceries,8,370.12,0.02,2023-03-09,2960.96,59.2192,2901.7408,3,Thursday
10782,Store_A,Chicago,Groceries,47,370.12,0.02,2023-02-05,17395.64,347.9128,17047.7272,2,Sunday
10783,Store_A,New York,Clothing,7,370.12,0.02,2023-02-13,2590.84,51.8168,2539.0232,2,Monday
10784,Store_C,Houston,Clothing,47,370.12,0.02,2023-06-24,17395.64,347.9128,17047.7272,6,Saturday
10785,Store_B,Chicago,Electronics,43,370.12,0.02,2023-01-09,15915.16,318.3032,15596.8568,1,Monday
10786,Store_B,Houston,Electronics,39,370.12,0.02,2023-06-20,14434.68,288.6936,14145.9864,6,Tuesday
10787,Store_A,Los Angeles,Furniture,9,370.12,0.02,2023-02-18,3331.08,66.6216,3264.4584,2,Saturday
10788,Store_D,Houston,Electronics,42,370.12,0.02,2023-04-19,15545.04,310.9008,15234.139200000001,4,Wednesday
10789,Store_C,Chicago,Groceries,41,370.12,0.02,2023-04-14,15174.92,303.4984,14871.4216,4,Friday
10790,Store_B,Houston,Furniture,2,370.12,0.02,2023-06-12,740.24,14.8048,725.4352,6,Monday
10791,Store_A,Los Angeles,Clothing,13,370.12,0.02,2023-02-11,4811.56,96.23120000000002,4715.3288,2,Saturday
10792,Store_C,New York,Furniture,41,370.12,0.02,2023-04-10,15174.92,303.4984,14871.4216,4,Monday
10793,Store_D,New York,Groceries,43,370.12,0.02,2023-01-26,15915.16,318.3032,15596.8568,1,Thursday
10794,Store_C,New York,Clothing,14,370.12,0.02,2023-01-05,5181.68,103.6336,5078.0464,1,Thursday
10795,Store_A,Chicago,Groceries,14,370.12,0.02,2023-04-02,5181.68,103.6336,5078.0464,4,Sunday
10796,Store_C,Houston,Furniture,31,370.12,0.02,2023-05-27,11473.72,229.4744,11244.2456,5,Saturday
10797,Store_B,New York,Electronics,10,370.12,0.02,2023-04-30,3701.2,74.024,3627.176,4,Sunday
10798,Store_B,Los Angeles,Electronics,25,370.12,0.02,2023-05-03,9253.0,185.06,9067.94,5,Wednesday
10799,Store_C,Chicago,Furniture,49,370.12,0.02,2023-04-23,18135.88,362.7176,17773.1624,4,Sunday
10800,Store_C,Chicago,Clothing,47,370.12,0.02,2023-03-03,17395.64,347.9128,17047.7272,3,Friday
10801,Store_D,Chicago,Furniture,48,370.12,0.02,2023-05-21,17765.760000000002,355.31520000000006,17410.4448,5,Sunday
10802,Store_A,Los Angeles,Electronics,49,370.12,0.02,2023-01-22,18135.88,362.7176,17773.1624,1,Sunday
10803,Store_B,Houston,Electronics,39,370.12,0.02,2023-06-06,14434.68,288.6936,14145.9864,6,Tuesday
10804,Store_D,Chicago,Electronics,23,370.12,0.02,2023-06-28,8512.76,170.2552,8342.5048,6,Wednesday
10805,Store_C,Chicago,Furniture,22,370.12,0.02,2023-03-10,8142.64,162.8528,7979.787200000001,3,Friday
10806,Store_D,New York,Furniture,37,370.12,0.02,2023-02-24,13694.44,273.8888,13420.5512,2,Friday
10807,Store_B,Los Angeles,Clothing,32,370.12,0.02,2023-01-06,11843.84,236.8768,11606.9632,1,Friday
10808,Store_B,Chicago,Clothing,23,370.12,0.02,2023-04-11,8512.76,170.2552,8342.5048,4,Tuesday
10809,Store_A,Chicago,Groceries,26,370.12,0.02,2023-06-07,9623.12,192.46240000000003,9430.6576,6,Wednesday
10810,Store_A,Chicago,Clothing,1,370.12,0.02,2023-03-03,370.12,7.4024,362.7176,3,Friday
10811,Store_C,Houston,Clothing,47,370.12,0.02,2023-06-27,17395.64,347.9128,17047.7272,6,Tuesday
10812,Store_A,Houston,Furniture,25,370.12,0.02,2023-06-12,9253.0,185.06,9067.94,6,Monday
10813,Store_C,Los Angeles,Electronics,44,370.12,0.02,2023-02-22,16285.28,325.7056,15959.574400000001,2,Wednesday
10814,Store_B,Los Angeles,Groceries,28,370.12,0.02,2023-06-28,10363.36,207.2672,10156.0928,6,Wednesday
10815,Store_C,Los Angeles,Furniture,38,370.12,0.02,2023-02-03,14064.56,281.2912,13783.2688,2,Friday
10816,Store_A,New York,Furniture,31,370.12,0.02,2023-03-17,11473.72,229.4744,11244.2456,3,Friday
10817,Store_D,Los Angeles,Groceries,28,370.12,0.02,2023-04-18,10363.36,207.2672,10156.0928,4,Tuesday
10818,Store_A,Houston,Groceries,41,370.12,0.02,2023-04-22,15174.92,303.4984,14871.4216,4,Saturday
10819,Store_C,Houston,Clothing,45,370.12,0.02,2023-06-29,16655.4,333.10800000000006,16322.292000000001,6,Thursday
10820,Store_B,Houston,Clothing,26,370.12,0.02,2023-02-06,9623.12,192.46240000000003,9430.6576,2,Monday
10821,Store_A,Los Angeles,Furniture,18,370.12,0.02,2023-06-28,6662.16,133.2432,6528.9168,6,Wednesday
10822,Store_D,Los Angeles,Furniture,16,370.12,0.02,2023-02-27,5921.92,118.4384,5803.4816,2,Monday
10823,Store_B,Los Angeles,Clothing,47,370.12,0.02,2023-02-04,17395.64,347.9128,17047.7272,2,Saturday
10824,Store_C,Los Angeles,Groceries,15,370.12,0.02,2023-04-05,5551.8,111.036,5440.764,4,Wednesday
10825,Store_A,Houston,Electronics,3,370.12,0.02,2023-01-01,1110.3600000000001,22.207200000000004,1088.1528,1,Sunday
10826,Store_C,Los Angeles,Clothing,26,370.12,0.02,2023-03-27,9623.12,192.46240000000003,9430.6576,3,Monday
10827,Store_D,Houston,Clothing,20,370.12,0.02,2023-03-26,7402.4,148.048,7254.352,3,Sunday
10828,Store_C,Los Angeles,Electronics,27,370.12,0.02,2023-04-01,9993.24,199.8648,9793.3752,4,Saturday
10829,Store_D,Los Angeles,Clothing,6,370.12,0.02,2023-01-05,2220.7200000000003,44.41440000000001,2176.3056,1,Thursday
10830,Store_B,Los Angeles,Furniture,27,370.12,0.02,2023-04-08,9993.24,199.8648,9793.3752,4,Saturday
10831,Store_C,Los Angeles,Electronics,8,370.12,0.02,2023-06-05,2960.96,59.2192,2901.7408,6,Monday
10832,Store_C,Los Angeles,Clothing,19,370.12,0.02,2023-06-24,7032.28,140.6456,6891.6344,6,Saturday
10833,Store_C,New York,Clothing,35,370.12,0.02,2023-02-28,12954.2,259.084,12695.116,2,Tuesday
10834,Store_A,Los Angeles,Groceries,28,370.12,0.02,2023-01-05,10363.36,207.2672,10156.0928,1,Thursday
10835,Store_D,Houston,Clothing,47,370.12,0.02,2023-06-10,17395.64,347.9128,17047.7272,6,Saturday
10836,Store_D,New York,Clothing,1,370.12,0.02,2023-05-19,370.12,7.4024,362.7176,5,Friday
10837,Store_A,Chicago,Groceries,6,370.12,0.02,2023-03-20,2220.7200000000003,44.41440000000001,2176.3056,3,Monday
10838,Store_B,New York,Clothing,20,370.12,0.02,2023-05-15,7402.4,148.048,7254.352,5,Monday
10839,Store_A,Los Angeles,Furniture,40,370.12,0.02,2023-05-13,14804.8,296.096,14508.704,5,Saturday
10840,Store_B,Houston,Furniture,41,370.12,0.02,2023-05-16,15174.92,303.4984,14871.4216,5,Tuesday
10841,Store_C,New York,Furniture,9,370.12,0.02,2023-01-25,3331.08,66.6216,3264.4584,1,Wednesday
10842,Store_D,Houston,Furniture,14,370.12,0.02,2023-04-01,5181.68,103.6336,5078.0464,4,Saturday
10843,Store_B,New York,Clothing,35,370.12,0.02,2023-02-06,12954.2,259.084,12695.116,2,Monday
10844,Store_A,Houston,Furniture,37,370.12,0.02,2023-01-14,13694.44,273.8888,13420.5512,1,Saturday
10845,Store_A,Chicago,Electronics,43,370.12,0.02,2023-04-05,15915.16,318.3032,15596.8568,4,Wednesday
10846,Store_A,Los Angeles,Furniture,15,370.12,0.02,2023-01-24,5551.8,111.036,5440.764,1,Tuesday
10847,Store_C,Houston,Electronics,6,370.12,0.02,2023-06-26,2220.7200000000003,44.41440000000001,2176.3056,6,Monday
10848,Store_D,New York,Groceries,46,370.12,0.02,2023-04-19,17025.52,340.5104,16685.0096,4,Wednesday
10849,Store_B,Los Angeles,Clothing,21,370.12,0.02,2023-01-19,7772.52,155.4504,7617.069600000001,1,Thursday
10850,Store_C,Chicago,Groceries,18,370.12,0.02,2023-04-07,6662.16,133.2432,6528.9168,4,Friday
10851,Store_C,Houston,Furniture,32,370.12,0.02,2023-03-20,11843.84,236.8768,11606.9632,3,Monday
10852,Store_C,Los Angeles,Clothing,44,370.12,0.02,2023-06-26,16285.28,325.7056,15959.574400000001,6,Monday
10853,Store_B,Houston,Electronics,17,370.12,0.02,2023-06-07,6292.04,125.8408,6166.1992,6,Wednesday
10854,Store_A,Chicago,Electronics,35,370.12,0.02,2023-01-28,12954.2,259.084,12695.116,1,Saturday
10855,Store_A,New York,Clothing,36,370.12,0.02,2023-02-26,13324.32,266.4864,13057.8336,2,Sunday
10856,Store_B,Houston,Groceries,8,370.12,0.02,2023-02-13,2960.96,59.2192,2901.7408,2,Monday
10857,Store_C,Los Angeles,Clothing,47,370.12,0.02,2023-04-12,17395.64,347.9128,17047.7272,4,Wednesday
10858,Store_D,Los Angeles,Furniture,34,370.12,0.02,2023-04-19,12584.08,251.6816,12332.3984,4,Wednesday
10859,Store_C,Chicago,Electronics,24,370.12,0.02,2023-04-03,8882.880000000001,177.65760000000003,8705.2224,4,Monday
10860,Store_B,New York,Groceries,47,370.12,0.02,2023-01-26,17395.64,347.9128,17047.7272,1,Thursday
10861,Store_A,Chicago,Electronics,6,370.12,0.02,2023-05-28,2220.7200000000003,44.41440000000001,2176.3056,5,Sunday
10862,Store_C,Los Angeles,Clothing,26,370.12,0.02,2023-03-30,9623.12,192.46240000000003,9430.6576,3,Thursday
10863,Store_C,New York,Clothing,30,370.12,0.02,2023-03-09,11103.6,222.072,10881.528,3,Thursday
10864,Store_D,Chicago,Clothing,45,370.12,0.02,2023-06-02,16655.4,333.10800000000006,16322.292000000001,6,Friday
10865,Store_C,Houston,Groceries,12,370.12,0.02,2023-02-16,4441.4400000000005,88.82880000000002,4352.6112,2,Thursday
10866,Store_C,New York,Furniture,40,370.12,0.02,2023-01-31,14804.8,296.096,14508.704,1,Tuesday
10867,Store_C,Los Angeles,Furniture,41,370.12,0.02,2023-05-18,15174.92,303.4984,14871.4216,5,Thursday
10868,Store_A,Houston,Furniture,19,370.12,0.02,2023-04-25,7032.28,140.6456,6891.6344,4,Tuesday
10869,Store_A,Houston,Furniture,32,370.12,0.02,2023-06-24,11843.84,236.8768,11606.9632,6,Saturday
10870,Store_C,Los Angeles,Clothing,16,370.12,0.02,2023-01-25,5921.92,118.4384,5803.4816,1,Wednesday
10871,Store_B,Los Angeles,Furniture,26,370.12,0.02,2023-02-17,9623.12,192.46240000000003,9430.6576,2,Friday
10872,Store_C,Los Angeles,Furniture,34,370.12,0.02,2023-03-13,12584.08,251.6816,12332.3984,3,Monday
10873,Store_D,Chicago,Furniture,48,370.12,0.02,2023-01-24,17765.760000000002,355.31520000000006,17410.4448,1,Tuesday
10874,Store_C,Chicago,Electronics,10,370.12,0.02,2023-05-25,3701.2,74.024,3627.176,5,Thursday
10875,Store_A,Los Angeles,Furniture,5,370.12,0.02,2023-01-13,1850.6,37.012,1813.588,1,Friday
10876,Store_C,Los Angeles,Furniture,3,370.12,0.02,2023-01-06,1110.3600000000001,22.207200000000004,1088.1528,1,Friday
10877,Store_A,Houston,Electronics,10,370.12,0.02,2023-01-26,3701.2,74.024,3627.176,1,Thursday
10878,Store_C,Los Angeles,Furniture,11,370.12,0.02,2023-06-29,4071.32,81.4264,3989.8936000000003,6,Thursday
10879,Store_C,Los Angeles,Electronics,32,370.12,0.02,2023-06-09,11843.84,236.8768,11606.9632,6,Friday
10880,Store_D,Chicago,Furniture,25,370.12,0.02,2023-05-18,9253.0,185.06,9067.94,5,Thursday
10881,Store_D,Chicago,Groceries,41,370.12,0.02,2023-04-24,15174.92,303.4984,14871.4216,4,Monday
10882,Store_D,New York,Electronics,27,370.12,0.02,2023-01-10,9993.24,199.8648,9793.3752,1,Tuesday
10883,Store_B,Chicago,Groceries,49,370.12,0.02,2023-01-24,18135.88,362.7176,17773.1624,1,Tuesday
10884,Store_B,New York,Electronics,37,370.12,0.02,2023-01-23,13694.44,273.8888,13420.5512,1,Monday
10885,Store_A,Houston,Electronics,38,370.12,0.02,2023-04-22,14064.56,281.2912,13783.2688,4,Saturday
10886,Store_A,Los Angeles,Groceries,30,370.12,0.02,2023-04-30,11103.6,222.072,10881.528,4,Sunday
10887,Store_C,New York,Groceries,9,370.12,0.02,2023-05-29,3331.08,66.6216,3264.4584,5,Monday
10888,Store_B,New York,Electronics,47,370.12,0.02,2023-01-12,17395.64,347.9128,17047.7272,1,Thursday
10889,Store_D,Houston,Furniture,35,370.12,0.02,2023-04-23,12954.2,259.084,12695.116,4,Sunday
10890,Store_B,Houston,Clothing,27,370.12,0.02,2023-02-21,9993.24,199.8648,9793.3752,2,Tuesday
10891,Store_A,Los Angeles,Clothing,27,370.12,0.02,2023-01-11,9993.24,199.8648,9793.3752,1,Wednesday
10892,Store_B,Houston,Groceries,18,370.12,0.02,2023-03-21,6662.16,133.2432,6528.9168,3,Tuesday
10893,Store_D,Houston,Electronics,15,370.12,0.02,2023-01-09,5551.8,111.036,5440.764,1,Monday
10894,Store_C,Houston,Groceries,7,370.12,0.02,2023-02-21,2590.84,51.8168,2539.0232,2,Tuesday
10895,Store_D,New York,Electronics,34,370.12,0.02,2023-02-13,12584.08,251.6816,12332.3984,2,Monday
10896,Store_A,Chicago,Furniture,42,370.12,0.02,2023-04-04,15545.04,310.9008,15234.139200000001,4,Tuesday
10897,Store_D,New York,Groceries,37,370.12,0.02,2023-06-10,13694.44,273.8888,13420.5512,6,Saturday
10898,Store_B,Chicago,Clothing,31,370.12,0.02,2023-05-12,11473.72,229.4744,11244.2456,5,Friday
10899,Store_C,New York,Furniture,17,370.12,0.02,2023-01-06,6292.04,125.8408,6166.1992,1,Friday
10900,Store_C,Chicago,Electronics,6,370.12,0.02,2023-04-08,2220.7200000000003,44.41440000000001,2176.3056,4,Saturday
10901,Store_C,Houston,Electronics,30,370.12,0.02,2023-03-02,11103.6,222.072,10881.528,3,Thursday
10902,Store_C,Houston,Clothing,12,370.12,0.02,2023-05-30,4441.4400000000005,88.82880000000002,4352.6112,5,Tuesday
10903,Store_A,New York,Electronics,43,370.12,0.02,2023-02-20,15915.16,318.3032,15596.8568,2,Monday
10904,Store_B,Houston,Furniture,47,370.12,0.02,2023-02-18,17395.64,347.9128,17047.7272,2,Saturday
10905,Store_A,Chicago,Clothing,17,370.12,0.02,2023-02-20,6292.04,125.8408,6166.1992,2,Monday
10906,Store_D,Chicago,Clothing,47,370.12,0.02,2023-03-14,17395.64,347.9128,17047.7272,3,Tuesday
10907,Store_C,Houston,Clothing,35,370.12,0.02,2023-06-06,12954.2,259.084,12695.116,6,Tuesday
10908,Store_D,New York,Electronics,7,370.12,0.02,2023-02-19,2590.84,51.8168,2539.0232,2,Sunday
10909,Store_D,Houston,Electronics,45,370.12,0.02,2023-06-13,16655.4,333.10800000000006,16322.292000000001,6,Tuesday
10910,Store_B,Los Angeles,Groceries,34,370.12,0.02,2023-01-10,12584.08,251.6816,12332.3984,1,Tuesday
10911,Store_C,Chicago,Groceries,39,370.12,0.02,2023-06-23,14434.68,288.6936,14145.9864,6,Friday
10912,Store_B,Houston,Furniture,17,370.12,0.02,2023-01-19,6292.04,125.8408,6166.1992,1,Thursday
10913,Store_B,Chicago,Clothing,42,370.12,0.02,2023-05-12,15545.04,310.9008,15234.139200000001,5,Friday
10914,Store_A,Chicago,Groceries,6,370.12,0.02,2023-06-11,2220.7200000000003,44.41440000000001,2176.3056,6,Sunday
10915,Store_C,Houston,Electronics,34,370.12,0.02,2023-03-19,12584.08,251.6816,12332.3984,3,Sunday
10916,Store_D,New York,Groceries,10,370.12,0.02,2023-06-18,3701.2,74.024,3627.176,6,Sunday
10917,Store_B,Chicago,Groceries,9,370.12,0.02,2023-01-07,3331.08,66.6216,3264.4584,1,Saturday
10918,Store_B,New York,Electronics,6,370.12,0.02,2023-06-19,2220.7200000000003,44.41440000000001,2176.3056,6,Monday
10919,Store_D,Los Angeles,Groceries,1,370.12,0.02,2023-03-29,370.12,7.4024,362.7176,3,Wednesday
10920,Store_A,New York,Clothing,17,370.12,0.02,2023-04-02,6292.04,125.8408,6166.1992,4,Sunday
10921,Store_C,New York,Furniture,12,370.12,0.02,2023-06-01,4441.4400000000005,88.82880000000002,4352.6112,6,Thursday
10922,Store_D,New York,Groceries,4,370.12,0.02,2023-06-06,1480.48,29.6096,1450.8704,6,Tuesday
10923,Store_C,Chicago,Clothing,11,370.12,0.02,2023-03-14,4071.32,81.4264,3989.8936000000003,3,Tuesday
10924,Store_D,Chicago,Groceries,16,370.12,0.02,2023-02-20,5921.92,118.4384,5803.4816,2,Monday
10925,Store_D,Houston,Electronics,36,370.12,0.02,2023-02-16,13324.32,266.4864,13057.8336,2,Thursday
10926,Store_C,New York,Furniture,49,370.12,0.02,2023-03-01,18135.88,362.7176,17773.1624,3,Wednesday
10927,Store_A,New York,Electronics,21,370.12,0.02,2023-04-17,7772.52,155.4504,7617.069600000001,4,Monday
10928,Store_A,Chicago,Groceries,31,370.12,0.02,2023-03-08,11473.72,229.4744,11244.2456,3,Wednesday
10929,Store_A,Houston,Electronics,4,370.12,0.02,2023-03-31,1480.48,29.6096,1450.8704,3,Friday
10930,Store_D,Chicago,Clothing,40,370.12,0.02,2023-03-13,14804.8,296.096,14508.704,3,Monday
10931,Store_B,Houston,Furniture,46,370.12,0.02,2023-06-14,17025.52,340.5104,16685.0096,6,Wednesday
10932,Store_C,New York,Groceries,47,370.12,0.02,2023-01-05,17395.64,347.9128,17047.7272,1,Thursday
10933,Store_A,New York,Furniture,41,370.12,0.02,2023-04-01,15174.92,303.4984,14871.4216,4,Saturday
10934,Store_A,Los Angeles,Clothing,13,370.12,0.02,2023-01-19,4811.56,96.23120000000002,4715.3288,1,Thursday
10935,Store_B,New York,Electronics,12,370.12,0.02,2023-01-07,4441.4400000000005,88.82880000000002,4352.6112,1,Saturday
10936,Store_C,New York,Groceries,44,370.12,0.02,2023-05-11,16285.28,325.7056,15959.574400000001,5,Thursday
10937,Store_A,New York,Clothing,46,370.12,0.02,2023-04-17,17025.52,340.5104,16685.0096,4,Monday
10938,Store_D,Houston,Clothing,2,370.12,0.02,2023-05-08,740.24,14.8048,725.4352,5,Monday
10939,Store_C,Los Angeles,Clothing,7,370.12,0.02,2023-01-12,2590.84,51.8168,2539.0232,1,Thursday
10940,Store_C,Chicago,Furniture,17,370.12,0.02,2023-05-07,6292.04,125.8408,6166.1992,5,Sunday
10941,Store_D,Chicago,Clothing,41,370.12,0.02,2023-05-21,15174.92,303.4984,14871.4216,5,Sunday
10942,Store_D,Houston,Groceries,16,370.12,0.02,2023-05-10,5921.92,118.4384,5803.4816,5,Wednesday
10943,Store_A,Chicago,Clothing,15,370.12,0.02,2023-06-25,5551.8,111.036,5440.764,6,Sunday
10944,Store_D,New York,Clothing,45,370.12,0.02,2023-06-09,16655.4,333.10800000000006,16322.292000000001,6,Friday
10945,Store_A,Los Angeles,Clothing,6,370.12,0.02,2023-02-07,2220.7200000000003,44.41440000000001,2176.3056,2,Tuesday
10946,Store_A,Chicago,Furniture,21,370.12,0.02,2023-03-31,7772.52,155.4504,7617.069600000001,3,Friday
10947,Store_B,Houston,Electronics,5,370.12,0.02,2023-05-28,1850.6,37.012,1813.588,5,Sunday
